Price,Date,Postcode,Year
385000,2019-04-18,UB3 5JA,2019
440000,2019-04-26,N9 9AQ,2019
310000,2019-04-12,EN3 7DA,2019
1300000,2019-04-30,W3 6BA,2019
2730000,2019-04-04,TW4 7HH,2019
720000,2019-04-09,HA3 5BY,2019
575000,2019-04-24,UB10 0NY,2019
800000,2019-04-25,HA9 7JD,2019
105000,2019-05-03,N18 2XU,2019
160000,2019-04-10,TW4 5PU,2019
690000,2019-03-15,W4 3NL,2019
950000,2019-04-30,NW2 5PU,2019
1100000,2019-03-29,W3 9HN,2019
460000,2019-04-18,UB10 9DF,2019
480000,2019-04-30,W5 1NE,2019
500000,2019-04-30,W5 1NE,2019
270000,2019-05-07,N22 6QX,2019
456000,2019-05-03,UB7 9HF,2019
1230000,2019-05-03,N8 0RE,2019
12000,2019-04-25,W5 3PP,2019
385000,2019-05-29,DA15 8RT,2019
250000,2019-05-07,DA7 6NU,2019
358000,2019-05-03,BR2 7DS,2019
61600,2019-03-27,N1 9JY,2019
273000,2019-04-16,E14 6GH,2019
1000,2019-04-30,UB8 1LE,2019
455000,2019-04-05,E3 3QE,2019
277500,2019-04-05,E11 4RJ,2019
255000,2019-03-29,UB2 5NT,2019
580000,2019-04-17,W5 3PS,2019
34000,2019-05-03,E1 6QL,2019
40000,2019-04-24,W13 9SB,2019
228000,2019-04-23,TW3 4HF,2019
450000,2019-03-01,E14 9UY,2019
385000,2019-03-14,HA8 8BN,2019
750000,2019-03-25,UB7 0AQ,2019
200000,2019-04-10,UB6 8LP,2019
507500,2019-04-12,W7 1NQ,2019
7000,2019-04-26,N8 0DU,2019
330000,2019-03-22,HA0 1QL,2019
505000,2019-06-14,CR0 7SJ,2019
465000,2019-06-18,CR0 7RN,2019
550000,2019-06-07,SM5 3LY,2019
512500,2019-06-13,CR8 4AG,2019
747000,2019-06-21,KT2 6LQ,2019
750000,2019-05-30,SM2 5HT,2019
695000,2019-06-07,KT5 8BL,2019
455000,2019-05-24,SM1 3EH,2019
430000,2019-05-29,CR0 6LQ,2019
1100000,2019-06-07,SW19 8BN,2019
905000,2019-06-20,SW19 8BH,2019
595000,2019-06-21,KT3 4AE,2019
1440000,2019-06-07,SW13 8DL,2019
295000,2019-02-15,E11 1LA,2019
351000,2019-04-30,W4 5ET,2019
510268,2019-04-18,EC2A 4JH,2019
365000,2019-05-03,EN2 7LS,2019
210000,2019-05-21,N13 4XA,2019
337500,2019-05-07,HA5 5PA,2019
15000,2019-03-22,W7 3PS,2019
740000,2019-05-24,KT2 5QZ,2019
500000,2019-06-14,CR0 7RQ,2019
450000,2019-05-30,CR0 2SR,2019
600000,2019-05-24,KT9 1AS,2019
402500,2019-06-14,SW16 4PB,2019
470000,2019-05-20,SM4 4JG,2019
14663000,2019-04-29,EC1R 5LP,2019
34750,2019-04-12,E11 1BN,2019
430000,2019-01-25,SE9 6RN,2019
410000,2019-03-29,SE9 1RJ,2019
450000,2019-06-14,SW12 0DT,2019
300000,2019-05-31,SW16 2RJ,2019
437000,2019-05-31,SW12 9DS,2019
452000,2019-06-11,SE18 6TJ,2019
499999,2019-05-31,SW12 9PL,2019
220000,2019-05-31,SE18 3AT,2019
370000,2019-06-14,SW12 0NU,2019
370000,2019-06-21,SE5 0XH,2019
425000,2019-06-07,SE28 0NE,2019
405000,2019-04-29,SW16 5BY,2019
470000,2019-04-23,SE4 1HS,2019
260000,2019-04-12,SE15 6HR,2019
310000,2019-06-07,SE17 2RB,2019
200000,2019-04-25,SE18 6JG,2019
353000,2019-05-20,SE22 8BZ,2019
190000,2019-06-06,SE5 7GD,2019
652000,2019-06-20,TW1 4NF,2019
397500,2019-05-24,SE19 1LS,2019
241000,2019-06-06,SE28 0GJ,2019
440000,2019-05-31,SW15 2SR,2019
700000,2019-05-29,SE1 3BP,2019
375000,2019-06-07,SE12 8JP,2019
350000,2019-04-10,SE9 3NZ,2019
230000,2019-06-14,SE2 9NU,2019
615000,2019-05-08,TW12 1DW,2019
459950,2019-06-17,TW2 5BE,2019
875000,2019-06-20,SE22 8QP,2019
255000,2019-05-10,SE28 0LU,2019
200000,2019-05-29,SE18 5EL,2019
487350,2019-06-05,SE3 0TG,2019
519000,2019-04-26,E16 2SG,2019
700000,2019-05-07,SW17 8AU,2019
714000,2019-05-24,E16 2PT,2019
499000,2019-06-07,E16 2JW,2019
485000,2019-04-26,SE22 9EA,2019
630000,2019-06-03,E15 1DE,2019
500000,2019-05-31,SE22 9EY,2019
252000,2019-05-03,IG11 9UN,2019
379000,2019-05-24,E15 4EN,2019
750000,2019-06-14,SE21 8DS,2019
464900,2019-03-22,SE23 1DH,2019
817500,2019-05-03,SE1 4GT,2019
950000,2019-05-29,SE1 4GT,2019
700000,2019-05-31,SE1 4GT,2019
199995,2019-05-31,SE6 1LA,2019
906200,2019-05-30,SE1 4GT,2019
215000,2019-06-07,E6 2RT,2019
310000,2019-01-04,SE6 1TJ,2019
830000,2019-01-04,SW11 4RB,2019
648000,2019-01-04,SW11 2RD,2019
557500,2019-01-03,SW17 0JY,2019
360000,2019-01-04,SW11 3QA,2019
1075000,2019-01-14,SE1 4BS,2019
165890,2019-01-10,RM6 5JP,2019
367500,2019-01-07,E7 0LE,2019
3510000,2019-01-16,SW13 0BQ,2019
475000,2019-05-23,DA7 5PF,2019
392500,2019-05-28,BR5 2BD,2019
960000,2019-06-13,BR6 0SL,2019
380000,2019-05-16,SE15 6DB,2019
23723,2019-04-16,SW18 1TQ,2019
5100000,2019-03-14,EC1R 4QL,2019
18707,2019-05-13,SE26 6JD,2019
19150000,2019-03-27,SW1H 0AP,2019
780000,2019-05-07,W14 9PP,2019
19000000,2019-03-25,SE1 0HX,2019
950000,2019-04-12,N1 9EX,2019
60000,2019-04-30,SE15 3JR,2019
940000,2019-03-19,SE5 9PG,2019
1080000,2019-04-18,W13 0RE,2019
753000,2019-05-09,NW2 3AE,2019
520000,2019-05-03,NW9 0UL,2019
1131000,2019-03-14,NW10 2BN,2019
13500,2019-04-24,NW10 3UG,2019
1250000,2019-05-10,W3 9SF,2019
400000,2019-03-29,N15 5BH,2019
1355000,2019-04-25,HA9 8HE,2019
71000,2019-04-18,NW11 8DP,2019
355000,2019-04-26,HA9 7LU,2019
67500,2019-04-23,NW4 3QA,2019
70000,2019-04-24,N10 2JX,2019
1700000,2019-05-03,N8 9HG,2019
20000,2019-05-07,NW2 4NS,2019
540000,2019-05-03,N18 1LN,2019
418000,2019-04-25,N13 6AL,2019
1350000,2019-05-03,N8 0BH,2019
182000,2019-03-31,N22 5JH,2019
550000,2019-05-02,W7 3HZ,2019
355500,2019-04-30,UB4 0QX,2019
280000,2019-03-19,NW10 1RH,2019
460000,2019-04-12,TW5 0LA,2019
512000,2019-05-10,NW9 5JX,2019
370000,2019-05-20,N3 2JH,2019
315000,2019-04-29,TW3 1XS,2019
500000,2019-04-18,UB5 4NS,2019
625000,2019-04-02,UB3 1LJ,2019
642000,2019-05-01,NW4 4UX,2019
380000,2019-04-30,UB7 8ES,2019
165000,2019-04-05,NW10 0DP,2019
440000,2019-04-08,UB6 8AQ,2019
600000,2019-05-10,UB7 7DD,2019
255000,2019-05-10,EN1 4PE,2019
220000,2019-04-17,EN1 4BU,2019
615000,2019-05-10,BR2 7HQ,2019
255000,2019-04-26,DA6 8LL,2019
7000,2019-03-26,N16 9PA,2019
15000,2019-03-22,W7 3PS,2019
62500,2019-05-08,E1 4AA,2019
4000,2019-04-26,E10 7LD,2019
4737997,2019-02-20,HA6 2UZ,2019
240000,2019-03-08,UB3 4FQ,2019
2800000,2019-05-09,E17 6LW,2019
560000,2019-04-10,E20 1GY,2019
642500,2019-03-19,TW7 4PZ,2019
375000,2019-04-15,TW13 4LE,2019
2500,2019-03-21,HA1 2NU,2019
2500,2019-03-05,HA1 2NU,2019
220000,2019-04-12,TW3 3GF,2019
275000,2019-05-10,TW14 0BJ,2019
327500,2019-04-24,HA1 2HD,2019
446000,2019-05-09,NW4 2LY,2019
317500,2019-05-10,W4 3JY,2019
500,2019-05-17,W5 5DA,2019
1302094,2019-03-26,UB3 1DP,2019
380000,2019-04-18,NW2 7DF,2019
4999,2019-04-04,N20 9BH,2019
100,2019-04-29,N17 7HA,2019
11000,2019-05-08,N16 8EL,2019
428000,2019-04-24,N4 2GQ,2019
200000,2019-03-03,EN3 6QX,2019
300000,2019-05-08,W13 8NQ,2019
6000,2019-04-15,E1 5AA,2019
858000,2019-04-15,N3 1TJ,2019
277500,2019-05-09,N9 9AT,2019
50000,2019-01-25,E8 4PH,2019
270000,2019-04-04,E11 4QY,2019
530000,2019-03-28,E10 5JP,2019
550000,2019-03-29,E17 6HE,2019
405000,2019-04-11,IG11 9NP,2019
300000,2019-04-18,E11 1PP,2019
422000,2019-04-04,RM11 1XS,2019
240000,2019-03-28,RM13 7TT,2019
415000,2019-03-12,E12 6AL,2019
339000,2019-04-30,IG1 1YQ,2019
460000,2019-04-04,E15 3PT,2019
272500,2019-04-26,RM6 5HA,2019
3000000,2019-04-26,IG6 3UT,2019
313000,2019-04-26,RM9 4AU,2019
22000,2019-05-02,E12 6AF,2019
231000,2019-05-17,N10 1DT,2019
500000,2019-05-16,N1 6BH,2019
550000,2019-05-10,IG7 4JE,2019
241000,2019-04-04,E4 7NA,2019
300000,2019-05-01,RM9 5PP,2019
460000,2019-04-04,E15 3PT,2019
55000,2019-03-24,E4 6RQ,2019
500000,2019-05-22,SE4 1TS,2019
350000,2019-05-31,KT1 4BH,2019
440000,2019-06-14,SE22 8JH,2019
345000,2019-05-24,SE8 4AN,2019
451410,2019-03-08,SE15 2JT,2019
292500,2019-05-17,SW16 2EU,2019
335000,2019-03-25,SW16 2EW,2019
455000,2019-06-18,SW4 9PU,2019
397000,2019-04-18,SW9 8AX,2019
345000,2019-06-07,TW12 1JB,2019
222500,2019-05-24,SE3 8UQ,2019
383000,2019-05-14,SE3 0EZ,2019
450000,2019-06-03,SW2 5AR,2019
300000,2019-05-21,SW15 5QB,2019
399000,2019-06-03,SE13 7JE,2019
450000,2019-06-07,TW9 4BG,2019
310637,2019-05-30,SE22 0AP,2019
593000,2019-04-26,SE18 6PJ,2019
450000,2019-06-05,SE1 1QW,2019
562500,2019-05-21,SW4 9HF,2019
975000,2019-05-23,SW18 1TZ,2019
408000,2019-03-26,SW16 5NT,2019
470000,2019-05-31,SW11 2DG,2019
232000,2019-06-06,SE12 9QN,2019
144000,2019-06-14,TW9 4BG,2019
303000,2019-06-06,SE18 7JD,2019
450000,2019-06-07,SE16 7QG,2019
350000,2019-06-14,SE13 6TD,2019
220000,2019-05-31,SE17 1HH,2019
455000,2019-05-31,SW16 6SE,2019
275000,2019-05-31,SE1 5AA,2019
300000,2019-01-18,SE5 7LB,2019
435000,2019-01-04,SE22 0HE,2019
610000,2019-05-24,SE6 1LS,2019
560000,2019-06-20,SE16 3TR,2019
293020,2019-01-25,SE13 6BZ,2019
1635000,2019-01-24,SW18 1QZ,2019
600000,2019-02-11,SW18 1XY,2019
1050000,2019-01-31,SW4 9SW,2019
475000,2019-04-01,SE5 9RP,2019
410000,2019-02-01,SE18 5LU,2019
459950,2019-02-14,SW16 1QP,2019
1500000,2019-09-02,N1 1EJ,2019
650000,2019-03-04,SW8 2XT,2019
192500,2019-05-30,SW2 4SU,2019
550000,2019-03-01,SW16 1QP,2019
555000,2019-05-17,SW12 0EN,2019
400000,2019-03-08,RM8 1DR,2019
630000,2019-08-30,SE26 5DJ,2019
416500,2019-05-17,SE23 2SH,2019
376000,2019-02-04,SE15 2TU,2019
341000,2019-04-26,E13 9DW,2019
735000,2019-05-30,SW11 6PW,2019
225000,2019-03-01,RM10 8UA,2019
480000,2019-03-15,SW16 1QP,2019
220000,2019-06-10,RM8 1AT,2019
268000,2019-06-11,RM10 9PX,2019
565000,2019-06-14,SE10 8JA,2019
400000,2019-04-09,SW2 5SY,2019
795000,2019-07-17,SW16 2BX,2019
385000,2019-04-05,SE14 6BS,2019
465000,2019-04-08,SE14 6BS,2019
865000,2019-06-04,SE1 2YR,2019
440000,2019-04-30,UB1 2NL,2019
370000,2019-04-10,TW2 6BL,2019
1960000,2019-05-03,N17 6RA,2019
560000,2019-04-24,UB6 0DJ,2019
685000,2019-05-17,W3 0PU,2019
560000,2019-05-09,EN1 3UN,2019
575000,2019-04-12,UB2 5RL,2019
335000,2019-05-15,TW7 6QP,2019
587500,2019-04-24,UB4 8BQ,2019
325000,2019-05-30,DA16 2PA,2019
428000,2019-05-29,DA7 6QS,2019
711196,2019-02-22,E3 2NG,2019
255000,2019-05-03,EN3 6SN,2019
5000,2019-05-09,N1 0QX,2019
330000,2019-03-22,E17 8EZ,2019
480000,2019-01-01,NW6 5PS,2019
338019,2019-01-11,E14 0LL,2019
250000,2019-04-18,EN1 4UP,2019
300000,2019-02-21,HA7 4EB,2019
24500,2019-03-04,E2 6EH,2019
1680000,2019-05-13,UB4 9BL,2019
445500,2019-02-27,N4 2GX,2019
1624500,2019-02-28,NW2 2AZ,2019
475000,2019-01-15,HA7 4EB,2019
550000,2019-03-05,HA7 4EB,2019
300000,2019-05-14,EN1 2JJ,2019
300000,2019-03-25,E4 6ED,2019
770000,2019-03-11,N4 2BX,2019
540784,2019-03-26,N1 5FJ,2019
392834,2019-03-26,N1 5FJ,2019
484665,2019-03-26,N1 5FL,2019
331613,2019-03-26,N1 5FL,2019
270392,2019-03-26,N1 5FL,2019
280595,2019-03-26,N1 5FN,2019
280595,2019-03-26,N1 5FN,2019
346918,2019-03-26,N1 5FJ,2019
260188,2019-03-26,N1 5FL,2019
362223,2019-03-26,N1 5FL,2019
255086,2019-03-26,N1 5FL,2019
331613,2019-03-26,N1 5FL,2019
270392,2019-03-26,N1 5FL,2019
535683,2019-03-26,N1 5FN,2019
346918,2019-03-26,N1 5FJ,2019
418500,2019-05-31,SE25 4XA,2019
310000,2019-06-13,SM2 6LN,2019
350000,2019-05-15,E18 1EB,2019
345000,2019-04-08,EN1 4PG,2019
500000,2019-04-17,IG3 8PR,2019
305000,2019-04-15,RM8 3EH,2019
250000,2019-04-26,RM7 9AT,2019
310000,2019-03-25,RM6 5EP,2019
355000,2019-04-26,E13 9LT,2019
365000,2019-05-03,RM8 2YH,2019
9350000,2019-05-01,E10 7HU,2019
550000,2019-05-23,E4 7AA,2019
434000,2019-04-23,E17 6PZ,2019
570000,2019-05-08,E5 9EF,2019
391000,2019-05-09,E10 7HR,2019
440000,2019-03-29,E15 4DD,2019
250000,2019-04-26,E1 4BB,2019
200000,2019-04-30,IG11 0SH,2019
300000,2019-04-03,EN1 1PJ,2019
740000,2019-05-13,EN3 4ET,2019
270000,2019-04-04,E11 4QY,2019
1350000,2019-04-04,E15 4JF,2019
295000,2019-03-29,RM3 8AP,2019
7250,2019-04-09,E14 0HT,2019
345000,2019-05-14,E2 6QE,2019
26000,2019-04-26,IG8 9AU,2019
6250000,2019-05-10,IG1 1DL,2019
290000,2019-02-20,RM8 3LA,2019
272500,2019-04-30,N9 7AU,2019
355000,2019-03-22,E13 8RZ,2019
1300000,2019-02-14,E17 4PY,2019
1350000,2019-04-30,E11 1JS,2019
260000,2019-04-24,RM2 5AA,2019
400000,2019-06-11,CR7 7DU,2019
320000,2019-06-06,SW11 5UH,2019
237000,2019-05-17,SE12 0QE,2019
725000,2019-03-29,SW4 7TP,2019
592000,2019-06-05,SW11 6BA,2019
165500,2019-06-05,SE12 9BP,2019
772500,2019-06-14,SW17 9AR,2019
340000,2019-06-06,SW16 2JG,2019
650000,2019-06-03,SW18 1TW,2019
131500,2019-02-05,BR1 4PH,2019
370000,2019-04-05,SW4 7DP,2019
270000,2019-05-03,SE28 0NJ,2019
430000,2019-06-03,SW9 9AL,2019
650000,2019-05-30,SE5 8EU,2019
552000,2019-05-28,TW1 2PU,2019
475000,2019-06-03,SE11 4NA,2019
414000,2019-06-07,SW18 3HY,2019
610000,2019-06-03,SW12 9NE,2019
235000,2019-05-31,SM4 6DT,2019
240000,2019-01-21,SE9 1TX,2019
395000,2019-06-04,SW16 5UF,2019
671500,2019-04-16,SW18 1TS,2019
87500,2019-04-10,SE18 6PG,2019
261000,2019-04-26,SE18 7PU,2019
489500,2019-05-30,TW2 7SR,2019
400000,2019-05-24,SW11 1QB,2019
372500,2019-06-19,SW15 1BT,2019
382000,2019-05-24,SE21 8JL,2019
810000,2019-05-03,SW4 9EE,2019
435000,2019-06-14,SE1 6PT,2019
447500,2019-05-31,SE5 8TH,2019
196000,2019-05-15,SW2 1PF,2019
690000,2019-05-23,SE17 2NH,2019
540000,2019-04-11,SW18 1NZ,2019
355000,2019-04-11,SE14 6BS,2019
330000,2019-05-28,RM7 0YX,2019
435000,2019-04-10,SW8 3JF,2019
415000,2019-05-16,SW4 0PP,2019
396000,2019-04-18,SE18 6BL,2019
355000,2019-04-18,SE14 6BS,2019
610000,2019-04-26,SE18 4BT,2019
990000,2019-04-26,SW4 0AB,2019
242500,2019-04-05,SE6 3LW,2019
360000,2019-04-15,SE14 6BS,2019
284625,2019-01-22,SE1 7FY,2019
545000,2019-03-08,SE10 0YD,2019
545000,2019-04-04,SE14 6BS,2019
470000,2019-04-08,SE14 6BS,2019
475000,2019-04-09,SE14 6BS,2019
400000,2019-04-29,SE26 4HJ,2019
550000,2019-04-08,SE14 6BS,2019
475000,2019-04-10,SE14 6BS,2019
500000,2019-04-12,SE15 3SB,2019
428000,2019-05-03,BR1 4TD,2019
348125,2019-04-15,E15 2ZG,2019
750000,2019-04-01,SE14 6BS,2019
380000,2019-04-11,SE14 6BS,2019
550000,2019-04-17,SE14 6BS,2019
370000,2019-05-02,SW2 1AP,2019
365375,2019-04-16,E15 2ZG,2019
393335,2019-01-31,E15 2QU,2019
454575,2019-01-31,E15 2QU,2019
365000,2019-04-12,SE14 6BS,2019
810000,2019-04-09,SE10 0XX,2019
660000,2019-04-23,SE9 3RD,2019
450000,2019-05-31,BR3 1LE,2019
433000,2019-06-05,DA14 4JH,2019
260188,2019-03-26,N1 5FL,2019
362223,2019-03-26,N1 5FL,2019
255086,2019-03-26,N1 5FL,2019
331613,2019-03-26,N1 5FL,2019
270392,2019-03-26,N1 5FL,2019
346918,2019-03-26,N1 5FJ,2019
433648,2019-03-26,N1 5FJ,2019
260188,2019-03-26,N1 5FL,2019
362223,2019-03-26,N1 5FL,2019
255086,2019-03-26,N1 5FL,2019
331613,2019-03-26,N1 5FL,2019
270392,2019-03-26,N1 5FL,2019
285000,2019-03-19,W13 0UL,2019
215000,2019-06-28,N17 0SW,2019
315000,2019-07-18,UB8 2NE,2019
316307,2019-03-26,N1 5FJ,2019
479563,2019-03-26,N1 5FJ,2019
346918,2019-03-26,N1 5FJ,2019
295900,2019-03-26,N1 5FJ,2019
556090,2019-03-26,N1 5FL,2019
255059,2019-03-26,N1 5FL,2019
683623,2019-03-26,N1 5FL,2019
392834,2019-03-26,N1 5FJ,2019
490000,2019-03-22,HA7 4EB,2019
540000,2019-03-28,W3 8YG,2019
2125200,2019-03-06,EC1V 1AF,2019
440000,2019-03-19,N4 2BX,2019
470450,2019-02-15,N4 2GT,2019
11250,2019-04-04,W5 2JH,2019
1137500,2019-03-18,NW6 7YG,2019
553000,2019-03-27,NW9 4EB,2019
317500,2019-03-25,HA1 2DS,2019
92045,2019-02-27,N17 9GW,2019
291072,2019-03-14,N4 2BX,2019
453109,2019-03-14,N4 2BX,2019
330000,2019-04-30,CR0 3BH,2019
485000,2019-05-24,CR0 8QP,2019
435500,2019-06-10,CR4 2AG,2019
658000,2019-05-24,EN4 8XG,2019
200000,2019-05-14,RM10 9AJ,2019
225000,2019-04-26,RM10 8BJ,2019
328000,2019-03-15,E17 8AE,2019
315000,2019-03-19,E17 4HS,2019
435000,2019-03-29,E15 4DQ,2019
380000,2019-05-03,E14 0AR,2019
355000,2019-04-17,RM7 9BA,2019
435000,2019-03-12,E2 8LP,2019
380000,2019-04-18,E9 5TN,2019
290000,2019-05-01,E3 2BP,2019
245000,2019-04-18,E14 9SG,2019
323000,2019-02-19,E6 6BL,2019
260000,2019-05-03,EN3 7HJ,2019
23000,2019-04-11,E11 3DY,2019
450000,2019-03-29,E15 4RX,2019
285000,2019-05-15,RM9 6EP,2019
430000,2019-04-18,E16 3LJ,2019
340000,2019-02-25,E15 1JD,2019
280000,2019-04-15,E13 8RR,2019
750000,2019-05-02,N10 3HA,2019
215000,2019-03-18,RM10 9YY,2019
332000,2019-04-30,EN1 4NY,2019
227000,2019-04-26,N9 9LH,2019
230000,2019-04-26,IG6 1HN,2019
2400000,2019-02-28,N22 8JT,2019
350000,2019-02-08,E14 6JG,2019
140000,2019-05-13,IG11 0TJ,2019
202000,2019-04-09,N17 0TA,2019
450000,2019-03-29,EC2A 4EE,2019
370000,2019-05-01,N15 4JQ,2019
310000,2019-05-03,RM8 2QP,2019
135000,2019-05-03,N13 6EF,2019
950000,2019-04-02,N6 5TA,2019
330000,2019-04-03,E6 3QJ,2019
365000,2019-05-31,SM3 9QG,2019
767500,2019-05-29,CR2 0NS,2019
1275000,2019-06-17,SW14 7JU,2019
325500,2019-06-14,SE26 6QP,2019
700000,2019-05-24,SW2 4BN,2019
1600000,2019-06-13,SW11 4PD,2019
525000,2019-06-03,SW2 2NB,2019
355000,2019-06-11,SW16 1LG,2019
445000,2019-06-07,SW2 5NB,2019
725000,2019-06-12,SE1 1YN,2019
765000,2019-06-04,SW18 3QS,2019
550000,2019-05-23,SE11 6DJ,2019
305000,2019-05-10,SE17 1PB,2019
660000,2019-05-31,SE1 1PF,2019
295000,2019-06-24,SE21 8LD,2019
515000,2019-05-28,SW17 8AU,2019
415000,2019-05-31,SE26 6XH,2019
275000,2019-05-03,SE13 7RW,2019
323000,2019-06-17,SE15 2LW,2019
462500,2019-06-17,SW4 6NP,2019
445000,2019-04-08,SW18 4FQ,2019
630000,2019-06-07,SW17 7PZ,2019
320000,2019-05-29,SW16 1NL,2019
87500,2019-04-26,SE10 9LH,2019
535000,2019-05-24,SW11 4DU,2019
500000,2019-05-03,TW9 2JG,2019
1250000,2019-06-21,SE3 9LA,2019
570000,2019-06-20,SW18 2HX,2019
320000,2019-05-29,SW11 3AN,2019
391000,2019-05-24,SE5 0AD,2019
320000,2019-05-31,SE15 6SF,2019
1125000,2019-05-29,SE4 1TF,2019
360000,2019-01-16,SE15 4UR,2019
685000,2019-05-10,SE3 7JP,2019
600000,2019-04-09,SE8 3FQ,2019
325000,2019-04-18,SE18 6AA,2019
800000,2019-04-10,SE10 0XX,2019
600000,2019-04-15,SE18 6UZ,2019
590000,2019-04-23,SE18 6UZ,2019
585000,2019-04-26,SE14 6BN,2019
860000,2019-03-19,SE10 0XX,2019
535000,2019-03-29,E16 2HU,2019
350000,2019-04-16,SE14 6BS,2019
172500,2019-04-05,SE17 3JD,2019
384475,2019-05-09,SE18 6DG,2019
4750000,2019-05-02,TW10 6JJ,2019
485000,2019-04-26,SW11 3GS,2019
690000,2019-03-29,SE10 9HS,2019
712500,2019-04-09,SE10 0YB,2019
575000,2019-05-10,SE15 5AA,2019
590000,2019-05-08,SE18 6DG,2019
530000,2019-03-22,SE10 9HS,2019
555000,2019-05-03,SE1 4GU,2019
580000,2019-03-20,SE10 9HS,2019
390000,2019-05-08,SE14 6BS,2019
600000,2019-05-09,SW2 1AP,2019
555000,2019-05-01,SE10 0XX,2019
904875,2019-05-08,SE10 0YA,2019
237000,2019-04-30,SE17 1GG,2019
350000,2019-04-09,SE14 6BS,2019
355000,2019-04-18,SE14 6BS,2019
495000,2019-04-15,SE14 6BS,2019
530000,2019-03-07,SE10 0XX,2019
285000,2019-04-30,E13 0AY,2019
10100000,2019-04-29,E3 3ND,2019
490000,2019-05-17,N17 6DU,2019
216000,2019-03-26,RM13 9YT,2019
2000000,2019-05-07,SW3 4BP,2019
1291000,2019-04-26,E13 8EQ,2019
1291000,2019-04-26,E13 8EQ,2019
725000,2019-04-25,E11 3DX,2019
610000,2019-05-10,E10 5QE,2019
400000,2019-05-01,E6 3HE,2019
860000,2019-03-13,SE10 0YA,2019
520000,2019-05-24,BR3 3JD,2019
785000,2019-05-03,N22 5ND,2019
20000,2019-05-07,NW11 8EL,2019
40000,2019-05-08,NW6 3ER,2019
375000,2019-04-15,N12 7HY,2019
457191,2019-03-14,N4 2BX,2019
274885,2019-03-14,N4 2BX,2019
457191,2019-03-14,N4 2BX,2019
278932,2019-03-14,N4 2BX,2019
599999,2019-04-04,NW9 7FD,2019
475001,2019-03-22,N17 9GT,2019
505000,2019-03-29,E14 9NQ,2019
81204,2019-04-05,E10 7JQ,2019
76630,2019-04-05,E10 7JQ,2019
85069,2019-04-05,E10 7JQ,2019
513000,2019-04-10,E1 8QW,2019
517750,2019-04-10,E1 8QW,2019
522500,2019-04-10,E1 8QW,2019
589500,2019-04-10,E1 8QW,2019
522500,2019-04-10,E1 8QW,2019
589500,2019-04-10,E1 8QW,2019
527250,2019-04-10,E1 8QW,2019
532000,2019-04-10,E1 8QW,2019
598500,2019-04-10,E1 8QW,2019
7600000,2019-04-12,HA4 6SW,2019
272500,2019-03-21,HA4 9BF,2019
34900,2019-02-06,E10 7JQ,2019
100158,2019-03-29,EN3 4GU,2019
99761,2019-03-29,EN3 4GU,2019
100158,2019-03-29,EN3 4GU,2019
99761,2019-03-29,EN3 4GU,2019
1000000,2019-05-31,SW16 3EW,2019
190000,2019-04-11,RM6 5AJ,2019
22780000,2019-01-03,EC2A 4RQ,2019
14000000,2019-04-12,E16 2AT,2019
235000,2019-04-12,EN1 4UR,2019
430000,2019-04-16,N8 9NJ,2019
575000,2019-04-08,IG3 9AJ,2019
