Price,Date,Postcode,Year
340000,2015-07-24,E3 4PS,2015
585000,2015-01-28,E2 7QX,2015
410000,2015-06-05,UB5 4PY,2015
185000,2015-02-23,DA18 4DE,2015
375000,2015-01-23,W3 7QB,2015
250000,2015-06-16,E16 1FQ,2015
775000,2015-06-25,SE22 9PJ,2015
106000,2015-03-18,RM6 6NY,2015
250000,2015-04-29,SE6 2AZ,2015
730000,2015-06-19,E11 3QU,2015
360000,2015-01-14,SW5 9LS,2015
440000,2015-08-06,SW19 6ST,2015
308000,2015-01-06,E13 0TA,2015
470000,2015-03-04,TW1 3NE,2015
1250000,2015-02-27,W8 4NA,2015
325000,2015-01-13,SM5 2DY,2015
795000,2015-05-05,SE3 9UY,2015
423500,2015-02-20,SW16 2BB,2015
2600000,2015-02-27,SW5 9DJ,2015
635000,2015-07-01,KT6 6JN,2015
224995,2015-01-23,EN1 4UE,2015
605000,2015-09-09,W5 2SF,2015
765000,2015-07-31,SW16 2HS,2015
665000,2015-04-14,W10 5NZ,2015
337000,2015-04-02,WC1H 0ND,2015
282500,2015-07-31,BR2 9FW,2015
250000,2015-01-12,BR3 6PY,2015
218500,2015-04-17,E7 9HJ,2015
395000,2015-08-18,NW9 8BL,2015
390000,2015-07-03,SE3 9LL,2015
340000,2015-02-06,UB5 5DR,2015
210000,2015-02-23,SE8 4PU,2015
305000,2015-05-19,EN1 2BD,2015
1560000,2015-03-05,SW6 7EU,2015
361001,2015-09-04,E6 2DJ,2015
321000,2015-03-27,E3 5RZ,2015
781090,2015-01-08,W13 9PR,2015
395000,2015-05-15,SE17 1AS,2015
520000,2015-01-16,E17 8AB,2015
400000,2015-08-06,EN2 8BJ,2015
5000000,2015-01-16,W2 2QE,2015
130000,2015-01-05,IG1 4EW,2015
575000,2015-09-08,EC1M 3HA,2015
295750,2015-02-25,SE18 6FN,2015
837500,2015-09-04,SW20 8SX,2015
292000,2015-06-02,RM12 5HX,2015
1700000,2015-05-29,SW6 3LY,2015
387500,2015-01-09,SW8 4LH,2015
785000,2015-02-24,NW5 1DA,2015
242500,2015-03-26,SE11 4PD,2015
470000,2015-03-12,BR5 2DR,2015
250000,2015-08-13,CR4 3RJ,2015
370000,2015-01-28,SE9 1XL,2015
373000,2015-01-30,NW11 6BY,2015
1368000,2015-06-26,SW1P 2BN,2015
170000,2015-05-01,DA8 2DL,2015
264436,2015-08-27,RM7 7AF,2015
565000,2015-03-31,N19 4TA,2015
385000,2015-07-17,E14 9LN,2015
800000,2015-03-27,W2 6DX,2015
115500,2015-04-08,TW8 0AU,2015
470000,2015-06-11,E14 9PW,2015
175000,2015-03-09,E6 3PN,2015
1000000,2015-08-17,N2 9QP,2015
398000,2015-02-20,E17 6LJ,2015
635000,2015-04-20,BR1 4HS,2015
290000,2015-03-25,KT6 5AL,2015
930000,2015-08-10,W6 8HB,2015
430000,2015-07-31,N22 8QH,2015
360000,2015-08-17,SW19 8PW,2015
194000,2015-07-24,RM3 0JW,2015
313000,2015-09-01,SW16 6RS,2015
210000,2015-09-02,BR1 2EG,2015
169000,2015-03-06,UB5 6UL,2015
395000,2015-09-02,TW14 9PD,2015
285000,2015-09-09,BR1 5LJ,2015
189995,2015-05-26,N17 9GJ,2015
212500,2015-09-08,IG1 1TL,2015
510000,2015-07-31,KT5 9LP,2015
180000,2015-09-03,CR7 6JD,2015
167500,2015-03-31,N18 1XG,2015
535000,2015-07-28,N12 8DT,2015
200500,2015-08-07,SE18 4HW,2015
399995,2015-04-23,EN2 8RS,2015
780000,2015-07-03,TW12 2QS,2015
278750,2015-03-31,UB1 3LD,2015
675000,2015-06-24,SW2 1AJ,2015
238500,2015-05-15,RM7 0SH,2015
450000,2015-04-02,TW4 6AR,2015
415000,2015-07-31,E17 4JQ,2015
650000,2015-05-12,BR3 4EY,2015
1770000,2015-02-04,W14 8AZ,2015
530000,2015-08-13,TW2 5BZ,2015
290000,2015-06-04,CR4 1DH,2015
890010,2015-02-18,SW8 5AW,2015
495000,2015-01-30,KT3 3JX,2015
465000,2015-05-29,DA5 1HY,2015
375000,2015-08-14,TW3 4LR,2015
385000,2015-04-09,N7 7EJ,2015
1400000,2015-09-04,SW4 6NP,2015
335000,2015-01-17,TW3 4HX,2015
810000,2015-06-26,SW14 8DR,2015
2325000,2015-01-09,W14 0ET,2015
375000,2015-01-23,SW19 2AN,2015
259995,2015-05-13,N17 9GJ,2015
250000,2015-01-23,BR3 3LD,2015
315000,2015-06-23,BR7 5JW,2015
465000,2015-06-30,E14 8NJ,2015
710000,2015-07-24,SW18 4QW,2015
200000,2015-02-26,CR0 4FR,2015
270000,2015-03-27,E14 8GU,2015
257000,2015-04-29,UB6 9QS,2015
275000,2015-04-23,CR0 4FP,2015
228712,2015-05-08,UB10 0NE,2015
225000,2015-03-13,RM8 3ES,2015
200000,2015-03-20,IG11 7BU,2015
155000,2015-07-10,E12 5PA,2015
380000,2015-03-13,DA7 5NP,2015
570000,2015-05-29,SW18 3BP,2015
685000,2015-01-07,W13 9XN,2015
499950,2015-08-11,KT1 2RG,2015
530000,2015-08-26,RM12 4AE,2015
1625000,2015-02-11,HA8 8DG,2015
430000,2015-08-21,E9 6AB,2015
405000,2015-07-28,TN16 3TA,2015
1388500,2015-02-02,SW15 1DR,2015
680000,2015-07-20,SE26 5JB,2015
275000,2015-06-03,SE7 7FW,2015
315000,2015-07-16,CR0 8YU,2015
165000,2015-07-14,SE18 6TL,2015
277000,2015-07-01,N9 0SL,2015
3600000,2015-07-17,SW6 3PS,2015
370000,2015-01-13,DA16 1LF,2015
615000,2015-07-02,SE3 0AF,2015
372000,2015-07-08,CR0 6QT,2015
154000,2015-08-10,N18 1PG,2015
140000,2015-08-05,DA17 6JX,2015
330000,2015-03-27,SE19 1QH,2015
162500,2015-02-26,RM14 1LY,2015
314995,2015-01-29,E8 1FA,2015
500000,2015-04-21,SW2 1NR,2015
680000,2015-04-30,SE16 7PZ,2015
810000,2015-04-30,W11 1EE,2015
765000,2015-04-20,NW11 9RJ,2015
271250,2015-04-07,SE13 7TR,2015
325000,2015-05-13,CR4 2QD,2015
438000,2015-04-02,SW15 2UF,2015
987500,2015-04-24,W4 5LT,2015
550000,2015-04-24,W14 8TL,2015
269995,2015-05-21,E14 6GU,2015
385000,2015-08-07,E16 1TU,2015
380000,2015-08-10,TW11 0JT,2015
500000,2015-07-21,TW8 0FZ,2015
163000,2015-09-11,RM6 5ET,2015
325000,2015-05-22,E12 6ER,2015
185100,2015-03-31,UB6 8PH,2015
385000,2015-02-16,SW19 2RS,2015
285000,2015-08-07,UB7 8AJ,2015
1425000,2015-03-20,SW1V 2DJ,2015
230000,2015-05-29,SM5 2BQ,2015
350000,2015-09-08,SW16 3QL,2015
279995,2015-02-06,HA5 1RJ,2015
1240000,2015-08-05,BR1 2NG,2015
660000,2015-01-06,SW17 0AL,2015
207500,2015-06-30,UB10 0PZ,2015
280000,2015-06-19,CR0 4FS,2015
350000,2015-08-18,N1 7BJ,2015
450000,2015-08-28,SE9 1PJ,2015
620000,2015-04-30,SW8 4NR,2015
565000,2015-04-22,SE10 0GB,2015
252500,2015-03-06,EN1 4RB,2015
850000,2015-04-29,W6 9UB,2015
375000,2015-03-13,N22 8YS,2015
590000,2015-07-29,SE10 9GA,2015
458000,2015-03-20,E17 9AQ,2015
625000,2015-07-14,E5 0QR,2015
225000,2015-07-28,RM11 1JD,2015
255000,2015-04-07,RM10 8LD,2015
255000,2015-03-30,E14 8AH,2015
140000,2015-04-30,DA8 1NX,2015
326000,2015-04-17,CR7 7BE,2015
337000,2015-04-30,SM4 6JE,2015
350000,2015-04-30,HA2 9JH,2015
219000,2015-05-07,CR0 5JA,2015
220500,2015-07-03,N9 9UN,2015
420000,2015-03-31,HA4 6DG,2015
365000,2015-04-07,CR4 4JX,2015
425000,2015-08-14,EC1V 4NY,2015
456000,2015-07-17,E17 9LP,2015
905000,2015-07-16,E1 7JJ,2015
802000,2015-08-12,SW6 2JP,2015
228000,2015-01-09,TW14 9EQ,2015
225000,2015-07-02,TW13 5PB,2015
365000,2015-07-08,N1 4BY,2015
353000,2015-02-17,SM5 2AU,2015
162300,2015-06-01,EN3 6LP,2015
360000,2015-05-08,SM2 5TL,2015
240000,2015-02-20,SW8 4EA,2015
450000,2015-01-12,E1 7TD,2015
510000,2015-06-26,N6 5QD,2015
292500,2015-03-05,BR7 5FP,2015
490000,2015-07-31,CR5 3HD,2015
550000,2015-05-29,NW10 3ND,2015
1330000,2015-01-06,W8 6UY,2015
570000,2015-09-11,SW9 9EA,2015
755000,2015-04-09,EC1R 1UP,2015
905000,2015-06-26,SE19 1NT,2015
164950,2015-03-05,CR2 7DN,2015
465000,2015-06-03,W7 2ET,2015
400000,2015-04-30,BR1 2EJ,2015
340000,2015-08-04,E3 3FQ,2015
565000,2015-03-26,E11 2BL,2015
250000,2015-03-18,E15 1SW,2015
1950000,2015-01-08,W1U 8AU,2015
165000,2015-04-23,IG4 5EL,2015
411500,2015-06-24,W12 0PG,2015
235000,2015-08-21,E17 6JT,2015
1025000,2015-09-09,SE1 3GE,2015
405000,2015-08-11,RM14 3YT,2015
210000,2015-02-25,SE20 7HJ,2015
1360000,2015-03-18,W8 7QW,2015
415000,2015-08-28,NW2 7QL,2015
985000,2015-06-19,SW17 7RJ,2015
480000,2015-08-18,NW3 2DA,2015
492000,2015-08-28,KT6 7TA,2015
285000,2015-08-28,EN1 4LQ,2015
200000,2015-08-25,E15 2AS,2015
468000,2015-09-25,SE12 0NA,2015
595000,2015-09-11,NW2 7PH,2015
580000,2015-09-21,SE16 7US,2015
280000,2015-08-28,CR0 2PT,2015
367000,2015-09-16,HA8 8EY,2015
445000,2015-08-27,EN4 8BT,2015
275000,2015-09-18,RM13 8PJ,2015
400000,2015-05-08,SW16 5BJ,2015
250000,2015-01-23,RM3 7SS,2015
335000,2015-06-24,EN3 4PH,2015
299950,2015-04-09,IG11 7DA,2015
1775000,2015-05-13,SW15 6HL,2015
635000,2015-05-11,SE26 6LS,2015
246450,2015-09-03,KT4 8JH,2015
462500,2015-08-27,N17 6AA,2015
1000000,2015-01-23,W4 5HA,2015
410000,2015-07-02,SW16 4RG,2015
374995,2015-07-17,NW10 7FT,2015
175000,2015-04-29,NW9 0AR,2015
1417500,2015-07-31,SW1W 8QL,2015
380000,2015-05-22,SM1 2PX,2015
252000,2015-07-10,RM10 8BQ,2015
401000,2015-07-14,CR2 9DW,2015
499000,2015-08-26,E4 7SL,2015
420000,2015-09-18,E6 3BW,2015
185000,2015-01-06,SE28 0EQ,2015
381000,2015-07-21,SM1 1QW,2015
455000,2015-01-07,NW10 9DE,2015
247500,2015-06-08,E14 6TL,2015
570000,2015-11-02,SW20 8AP,2015
315000,2015-09-11,KT4 8EA,2015
280000,2015-10-16,SM4 5HQ,2015
345000,2015-10-13,KT4 8EA,2015
540000,2015-11-18,CR2 9AB,2015
250000,2015-08-20,SM1 3AT,2015
202000,2015-11-06,SE19 2TE,2015
1172000,2015-08-27,SW18 4RZ,2015
375000,2015-09-15,KT6 6DN,2015
225000,2015-10-23,CR0 5QU,2015
500000,2015-10-26,SW16 3NE,2015
195000,2015-10-07,SM1 2TG,2015
383000,2015-10-21,BR3 4DH,2015
164950,2015-10-27,SM2 5GN,2015
410000,2015-11-10,DA15 8DT,2015
335000,2015-10-22,SE19 3JN,2015
610000,2015-10-23,KT5 9HR,2015
395000,2015-11-06,DA1 3QS,2015
336500,2015-10-23,CR0 5QS,2015
325000,2015-11-17,DA16 1AR,2015
200000,2015-09-18,CR7 7PE,2015
185000,2015-11-12,DA17 6JG,2015
418500,2015-10-30,SE26 6EP,2015
240000,2015-11-12,DA14 6AZ,2015
215000,2015-08-21,SM6 0JQ,2015
305000,2015-10-23,SW19 2PQ,2015
429000,2015-10-07,KT1 2AN,2015
279950,2015-11-11,KT1 2TN,2015
230000,2015-11-12,DA16 1EL,2015
225000,2015-11-06,CR0 9LD,2015
177000,2015-10-21,KT9 1AB,2015
456000,2015-10-30,BR2 9RT,2015
356000,2015-11-06,SE19 2NU,2015
330000,2015-08-28,E6 2BX,2015
345000,2015-08-19,NW4 3RG,2015
290000,2015-07-27,E14 6JR,2015
133000,2015-08-13,CR0 6SZ,2015
325000,2015-08-27,SM4 5DH,2015
230000,2015-09-03,NW2 7BS,2015
925000,2015-08-03,N8 8AF,2015
305000,2015-08-14,NW10 7FR,2015
235000,2015-07-10,SM5 2LD,2015
280000,2015-08-07,IG11 7TY,2015
999000,2015-02-26,EC4A 1BF,2015
297500,2015-03-27,E4 8RR,2015
635000,2015-02-27,BR6 6JH,2015
410000,2015-03-13,NW3 6HQ,2015
380000,2015-08-28,SM4 4QP,2015
720000,2015-01-29,N10 1BX,2015
298000,2015-07-31,SE26 6BP,2015
232500,2015-06-29,UB3 2AZ,2015
225000,2015-03-06,BR1 3SD,2015
420000,2015-03-23,TW8 0QJ,2015
275000,2015-05-12,SE2 0SG,2015
375000,2015-03-17,HA5 2LY,2015
565000,2015-01-07,N21 2PJ,2015
582000,2015-03-19,SW20 9EG,2015
763000,2015-08-21,EN2 7JL,2015
415000,2015-01-09,HA3 6RU,2015
3200000,2015-02-11,W11 3AY,2015
235000,2015-05-29,HA6 1HA,2015
415000,2015-02-23,W6 7PJ,2015
293500,2015-03-31,E3 3FQ,2015
183500,2015-07-31,RM10 8SN,2015
670000,2015-08-21,HA4 8QY,2015
339950,2015-01-23,UB3 2RJ,2015
282000,2015-08-13,DA15 9EZ,2015
400000,2015-04-13,BR6 0HP,2015
439950,2015-07-02,HA3 8JZ,2015
280000,2015-06-12,RM3 0EH,2015
250000,2015-03-31,BR2 0BH,2015
115000,2015-01-14,W1H 7DB,2015
230000,2015-05-29,RM10 9EL,2015
235000,2015-05-26,SE19 2TA,2015
465000,2015-06-08,N10 2JL,2015
330000,2015-03-30,NW3 7AJ,2015
323000,2015-06-12,E14 9JB,2015
360000,2015-06-19,SE17 2QS,2015
320000,2015-03-13,TW14 8AB,2015
270995,2015-03-23,SW4 0NY,2015
233980,2015-08-18,IG2 6QS,2015
300000,2015-04-24,TW9 4BG,2015
215000,2015-03-23,IG8 9QR,2015
1025000,2015-01-23,TW11 0LL,2015
230000,2015-01-23,SE20 8JL,2015
388000,2015-07-22,SE25 5LD,2015
1100000,2015-01-30,NW1 5BB,2015
630000,2015-01-28,KT3 3TR,2015
370250,2015-06-24,SE4 2DS,2015
810000,2015-04-16,N10 1RF,2015
625000,2015-02-27,SE22 8TW,2015
382000,2015-05-28,TW10 5LG,2015
805000,2015-04-27,SW15 2DG,2015
394845,2015-06-01,SW19 2UR,2015
135000,2015-05-19,EN1 1EH,2015
233000,2015-05-15,DA14 6RB,2015
155000,2015-04-15,SE9 4HG,2015
275000,2015-05-01,CR0 9HF,2015
409500,2015-02-23,SE3 9EE,2015
325000,2015-04-09,UB3 2EW,2015
345000,2015-04-17,SW20 8DG,2015
750000,2015-05-28,E14 9RZ,2015
330000,2015-07-08,E1W 3EW,2015
420000,2015-03-06,E14 6TP,2015
160000,2015-03-04,IG11 7GU,2015
435000,2015-08-14,CR0 5JT,2015
508500,2015-07-27,NW7 3ED,2015
620000,2015-03-04,NW6 3HS,2015
415000,2015-03-03,W5 2LS,2015
1480000,2015-01-30,E8 3LT,2015
329000,2015-02-20,N2 0LP,2015
865000,2015-02-27,NW2 6HP,2015
270000,2015-08-21,RM10 9NH,2015
3237500,2015-04-24,W2 4TT,2015
182500,2015-06-16,SE18 3QU,2015
225000,2015-08-14,E6 1EU,2015
690000,2015-08-07,N22 7BL,2015
1950000,2015-06-22,SW13 9RZ,2015
320000,2015-02-18,BR1 5AN,2015
535000,2015-03-27,TW1 3DW,2015
760000,2015-05-13,SE3 9TG,2015
5500000,2015-08-13,SW1X 0EG,2015
294000,2015-03-27,TW9 1AY,2015
637000,2015-03-27,SE15 3BT,2015
270000,2015-07-14,DA15 8ST,2015
300000,2015-05-15,SE8 4BP,2015
690000,2015-05-18,SW19 8HB,2015
535000,2015-01-29,SW19 2DH,2015
827950,2015-07-27,W6 9LH,2015
278500,2015-02-10,SE18 1PX,2015
234950,2015-05-05,TW3 3RQ,2015
320000,2015-06-11,NW10 9UD,2015
180000,2015-06-09,RM10 7SA,2015
254000,2015-06-26,IG8 0DS,2015
325000,2015-06-10,SW14 8HS,2015
220000,2015-07-02,UB2 5PH,2015
280000,2015-07-23,N18 1RR,2015
249999,2015-04-15,N18 2FF,2015
332000,2015-06-03,SE13 6TJ,2015
282000,2015-07-02,TW13 4JR,2015
195000,2015-06-24,N20 0BB,2015
172000,2015-03-18,DA14 6JD,2015
315000,2015-02-20,IG3 8QB,2015
334000,2015-07-20,HA8 9GD,2015
415000,2015-06-17,KT3 6JN,2015
257000,2015-03-27,SE13 7GS,2015
319995,2015-04-10,HA5 1RJ,2015
395000,2015-04-21,W3 7DZ,2015
850000,2015-03-27,HA8 8LZ,2015
245000,2015-04-21,DA14 5LD,2015
240000,2015-07-02,IG6 1BQ,2015
285000,2015-06-11,HA8 8FR,2015
250000,2015-06-02,EN1 1NW,2015
820000,2015-07-31,KT3 4JP,2015
2250000,2015-08-19,SW12 8UG,2015
283000,2015-06-30,RM5 2HL,2015
310000,2015-06-12,SE25 6SL,2015
417000,2015-07-21,SM2 6DW,2015
137995,2015-05-21,DA17 6FH,2015
378000,2015-07-31,E1 3BL,2015
220000,2015-01-23,KT9 2PW,2015
450000,2015-07-14,NW9 9SY,2015
234000,2015-05-26,CR7 8RB,2015
435000,2015-02-16,SE16 5UA,2015
265500,2015-02-06,RM3 9SA,2015
450000,2015-05-08,SE3 8DA,2015
173000,2015-02-17,HA3 8AB,2015
745000,2015-03-16,W9 3AJ,2015
445000,2015-09-22,E5 0QJ,2015
475000,2015-05-08,CR8 3QA,2015
199000,2015-04-21,NW6 7PL,2015
345000,2015-03-13,E5 9RZ,2015
815000,2015-08-07,W5 4DA,2015
356000,2015-05-11,TW13 5JR,2015
250000,2015-02-06,SE17 2RB,2015
430000,2015-08-25,DA7 5LF,2015
410500,2015-08-13,HA4 6NA,2015
180100,2015-06-08,EN4 8QS,2015
362000,2015-07-14,NW9 9BT,2015
255000,2015-07-28,HA1 2AX,2015
350000,2015-08-26,EN1 1ER,2015
675000,2015-07-16,E1 6QR,2015
580000,2015-08-05,SW8 1QD,2015
765000,2015-09-02,SW17 9LW,2015
688888,2015-08-28,SE16 5NY,2015
320000,2015-08-28,CR7 8AB,2015
392500,2015-09-18,NW9 5QZ,2015
100000,2015-09-18,N17 9DQ,2015
268000,2015-09-23,SM4 6SS,2015
781000,2015-08-28,SW17 8EN,2015
715000,2015-07-09,CR2 0BU,2015
427000,2015-01-07,NW9 6PN,2015
737320,2015-07-13,IG8 0LX,2015
235000,2015-01-26,E13 8NP,2015
215000,2015-09-11,E16 1QW,2015
1097000,2015-02-19,SW3 2AT,2015
230000,2015-08-26,CR2 9HN,2015
349000,2015-01-27,N7 6DL,2015
290000,2015-05-06,E15 4QA,2015
234999,2015-05-22,IG8 8BJ,2015
270000,2015-03-20,RM5 2NL,2015
460000,2015-02-06,DA5 3DF,2015
364000,2015-07-17,SE25 6TH,2015
295000,2015-05-01,SE20 7QW,2015
467000,2015-05-26,NW8 0RD,2015
660000,2015-03-31,SW18 2RZ,2015
513500,2015-02-13,E17 9ER,2015
817500,2015-04-09,SE22 9NJ,2015
880000,2015-04-24,SW6 2FQ,2015
275000,2015-05-27,UB6 9DZ,2015
697500,2015-06-01,W5 3PJ,2015
465000,2015-03-30,EN5 1EH,2015
296000,2015-03-27,KT1 2UR,2015
275000,2015-10-28,SM2 6LP,2015
850000,2015-11-06,TW11 0SX,2015
330000,2015-10-19,KT4 8BS,2015
333000,2015-10-27,SE19 1BW,2015
230000,2015-10-22,CR4 4DX,2015
572000,2015-11-19,KT5 9EE,2015
596000,2015-11-06,SW19 2HS,2015
325000,2015-10-15,SM2 6AF,2015
285000,2015-11-20,BR5 1RU,2015
170000,2015-11-17,SM2 6DH,2015
285000,2015-10-26,DA16 3JU,2015
299950,2015-10-29,KT9 1ET,2015
315500,2015-10-29,SM2 6JP,2015
699950,2015-11-06,SW19 7AR,2015
285000,2015-10-02,BR2 9EX,2015
218000,2015-10-14,SM5 3SE,2015
305000,2015-10-21,SE20 8PT,2015
190000,2015-10-16,BR5 4AP,2015
340000,2015-10-14,DA16 3JZ,2015
391000,2015-10-16,CR8 4DW,2015
300000,2015-10-30,DA14 6AD,2015
460000,2015-11-20,SW19 2RW,2015
2575000,2015-10-30,SW18 3JL,2015
248000,2015-10-09,CR7 7JD,2015
405000,2015-10-16,BR2 9RG,2015
302000,2015-11-16,SM5 2PS,2015
387000,2015-10-30,BR6 9XU,2015
220000,2015-09-21,SM1 3TU,2015
275000,2015-10-22,BR3 5DU,2015
280000,2015-09-11,SM4 4AH,2015
777000,2015-07-14,SE1 2PS,2015
260000,2015-08-26,UB8 2PE,2015
361000,2015-09-18,HA2 6NE,2015
430000,2015-07-16,NW10 7FT,2015
490000,2015-07-08,E8 3QQ,2015
215000,2015-08-07,E12 5AX,2015
500000,2015-09-03,TW8 0HL,2015
406250,2015-09-08,UB8 2DG,2015
272500,2015-08-11,CR8 2BD,2015
262000,2015-07-23,RM1 4AN,2015
190000,2015-08-07,CR7 7NS,2015
1735000,2015-08-07,SW13 9RT,2015
595500,2015-05-14,BR3 6QH,2015
500000,2015-04-30,N12 8EU,2015
342000,2015-09-01,KT9 2QR,2015
385500,2015-05-22,E18 2QP,2015
270000,2015-09-25,RM13 8BJ,2015
402000,2015-07-20,EC4A 1BX,2015
380000,2015-05-11,SW17 9HA,2015
530000,2015-07-14,HA3 6AB,2015
356700,2015-09-04,SE4 1RU,2015
520000,2015-06-12,SE4 1QD,2015
139995,2015-07-03,RM10 9XA,2015
514950,2015-02-04,BR7 6FB,2015
240000,2015-06-24,CR0 4EA,2015
315000,2015-05-15,SE26 6SF,2015
485000,2015-02-26,NW11 8DN,2015
375000,2015-07-03,NW9 9BS,2015
176500,2015-06-26,DA17 5RS,2015
320000,2015-09-04,SM4 6NL,2015
600000,2015-04-17,TW2 6NP,2015
242000,2015-06-16,EN3 6JS,2015
1400000,2015-02-16,SW6 2JB,2015
300000,2015-01-09,SE15 4BW,2015
300000,2015-04-16,E8 2NS,2015
250000,2015-07-24,CR0 3AG,2015
248000,2015-05-22,SE13 7GS,2015
238000,2015-04-27,RM9 5BH,2015
175000,2015-04-30,IG11 9EF,2015
150000,2015-07-14,HA8 8SD,2015
325000,2015-05-15,SW11 2LU,2015
545000,2015-03-17,SW16 3HA,2015
415000,2015-05-28,E4 8ET,2015
405000,2015-02-09,HA7 4NR,2015
242000,2015-04-08,KT1 1QL,2015
300000,2015-04-15,E7 8ER,2015
360000,2015-08-26,RM14 1SD,2015
315000,2015-03-03,N13 5SB,2015
1180000,2015-03-20,SE11 4AL,2015
650000,2015-03-20,SE1 3GR,2015
250000,2015-02-06,SW16 6AN,2015
250000,2015-09-18,E17 8AE,2015
460000,2015-01-23,HA4 0HS,2015
378000,2015-03-27,N4 2BA,2015
295000,2015-04-30,SE26 4SG,2015
370000,2015-04-24,N5 2BP,2015
330000,2015-03-31,HA8 6HU,2015
3500000,2015-09-08,NW8 9UT,2015
475000,2015-06-05,SE17 3BD,2015
375000,2015-03-30,HA3 9ER,2015
726000,2015-07-20,N4 3QL,2015
488000,2015-07-18,CR5 2DW,2015
355000,2015-06-26,N2 0TJ,2015
460000,2015-03-27,SE8 5ES,2015
313000,2015-04-08,SW1E 6PA,2015
325000,2015-07-16,IG7 4LS,2015
870000,2015-01-07,TW8 0LL,2015
450000,2015-05-08,SM4 5RR,2015
362000,2015-07-10,KT5 8AL,2015
955550,2015-08-07,HA5 2SX,2015
132000,2015-05-11,RM8 3DA,2015
276000,2015-05-29,E6 2RZ,2015
419000,2015-07-27,SE16 5SY,2015
320000,2015-03-31,RM12 6NY,2015
255000,2015-04-02,UB3 4JE,2015
285000,2015-04-15,NW10 4AH,2015
215000,2015-08-24,E9 5PJ,2015
500000,2015-05-21,SW14 8QE,2015
357500,2015-01-08,E17 6AW,2015
610000,2015-07-10,N14 5NL,2015
770000,2015-02-27,EN5 4JW,2015
285000,2015-07-17,SE21 8QH,2015
625000,2015-06-17,HA7 2PU,2015
592500,2015-01-28,SW16 3JZ,2015
243000,2015-06-19,UB5 5AG,2015
320000,2015-01-09,DA15 8NA,2015
1080000,2015-06-01,SW10 0AP,2015
925000,2015-07-20,N8 9QX,2015
491000,2015-08-14,W12 0HT,2015
625000,2015-06-11,HA4 7JL,2015
440000,2015-04-17,SW17 7SY,2015
392500,2015-03-06,SE6 1EQ,2015
860000,2015-05-15,UB2 4FG,2015
274999,2015-03-31,N18 2FF,2015
1895000,2015-07-17,SW4 0EB,2015
380000,2015-06-26,HA7 3QU,2015
377500,2015-07-02,E1 0EF,2015
107000,2015-07-13,DA8 1LW,2015
400000,2015-07-10,SE1 2DL,2015
358000,2015-07-24,BR3 5HN,2015
312000,2015-08-14,EN3 6SQ,2015
570000,2015-08-05,SW11 1EA,2015
210000,2015-08-21,E10 5BU,2015
