Price,Date,Postcode,Year
560000,2022-03-18,UB7 7AL,2022
1195000,2022-06-15,W4 5SB,2022
423000,2022-06-17,HA0 1JR,2022
3750000,2022-03-31,W4 1HW,2022
935000,2022-05-31,N8 0HS,2022
1650000,2022-05-27,EN4 0EQ,2022
1610000,2022-07-07,NW7 1AJ,2022
565000,2022-07-01,NW9 9AG,2022
1800000,2022-05-27,TW11 9EQ,2022
625000,2022-07-08,EN1 3LU,2022
405000,2022-06-10,N18 2JY,2022
1255000,2022-01-24,N13 4RJ,2022
1065000,2022-06-10,W4 5LP,2022
1062500,2022-05-11,W13 9DJ,2022
895000,2022-06-24,HA3 0HN,2022
596000,2022-01-18,W7 2DP,2022
487000,2022-07-05,EN1 1QX,2022
609000,2022-01-28,HA1 4NG,2022
1205000,2022-05-27,N22 7AB,2022
1130000,2022-06-17,NW6 7UU,2022
792950,2022-07-08,W5 1NU,2022
735000,2022-06-30,UB6 8AF,2022
1300000,2022-06-24,UB10 8DP,2022
510000,2022-06-27,TW14 0EX,2022
670000,2022-04-22,UB6 9NS,2022
450000,2022-02-17,EN3 7LG,2022
670000,2022-05-13,TW5 0HL,2022
1150000,2022-03-28,N3 3AN,2022
425000,2022-02-25,W3 6LH,2022
580000,2022-05-03,HA6 1ST,2022
385000,2022-02-03,EN4 8TX,2022
250000,2022-02-24,N13 6BZ,2022
520000,2022-02-28,TW8 0FD,2022
284000,2022-03-30,EN5 4LN,2022
410000,2022-04-13,E17 7HE,2022
342500,2022-04-22,E4 6AE,2022
242000,2022-01-27,UB3 1JR,2022
1085000,2022-05-10,EC4A 1BF,2022
351000,2022-03-21,E10 7PF,2022
620000,2022-03-24,HA4 9LU,2022
648500,2022-05-04,N3 3TZ,2022
435000,2022-04-14,HA4 7HH,2022
380000,2022-05-23,N22 5NX,2022
470000,2022-03-01,E17 5EL,2022
370000,2022-02-11,HA4 9LU,2022
390000,2022-04-01,N3 2FG,2022
322000,2022-03-21,E4 9FQ,2022
315000,2022-02-17,N7 7FH,2022
480000,2022-03-28,HA5 1RJ,2022
499000,2022-03-24,E1 2QW,2022
466000,2022-03-24,N16 0JD,2022
463051,2022-01-20,UB10 0QN,2022
647855,2022-01-13,N16 7UF,2022
240000,2022-03-04,HA4 6UF,2022
225000,2022-02-28,EN2 6HG,2022
270000,2022-02-21,E17 8XQ,2022
300000,2022-02-28,UB3 5LU,2022
642000,2022-03-02,NW2 4BN,2022
3138888,2022-07-08,SW3 3SR,2022
651101,2022-05-30,HA4 9HN,2022
1550000,2022-07-01,W4 2BL,2022
1400000,2022-06-22,N12 7BE,2022
725000,2022-06-17,W7 3RH,2022
367500,2022-06-30,N9 0RX,2022
470500,2022-07-11,RM14 1HZ,2022
2520000,2022-02-14,N20 9AR,2022
318000,2022-06-24,UB3 4PX,2022
1100000,2022-07-01,EN2 8JS,2022
380000,2022-06-10,N18 2PS,2022
430000,2022-07-08,UB9 6AF,2022
550000,2022-06-27,NW9 9AG,2022
1550000,2022-07-04,HA5 3ES,2022
1675000,2022-01-21,W6 8RN,2022
685000,2022-06-06,SW3 3PG,2022
970000,2022-05-30,E2 7SG,2022
715000,2022-02-16,EC1Y 0TP,2022
805000,2022-06-24,SW5 9EZ,2022
710000,2022-06-28,HA5 1NW,2022
460000,2022-06-30,RM7 9DP,2022
1893000,2022-04-06,WC1X 9PA,2022
525000,2022-06-17,EN5 3AJ,2022
795000,2022-06-17,NW3 2TX,2022
975000,2022-03-31,N5 2EU,2022
776000,2022-06-27,NW4 4EG,2022
650000,2022-03-31,EN1 2HZ,2022
332500,2022-06-28,W5 3SE,2022
635000,2022-07-15,N1 8DZ,2022
705000,2022-01-31,N13 5PT,2022
522500,2022-02-21,IG8 7NW,2022
460000,2022-06-01,E6 1HE,2022
380000,2022-06-30,NW2 3PE,2022
765000,2022-06-27,SW1P 1PA,2022
1995000,2022-03-31,W1W 5NG,2022
350000,2022-01-21,NW5 4BA,2022
2000000,2022-06-30,W9 2HF,2022
926230,2022-05-27,NW2 3NJ,2022
3200000,2022-06-23,W1H 2DH,2022
945000,2022-06-30,NW8 9UG,2022
1800000,2022-02-28,SW1W 8DP,2022
775000,2022-07-12,W1J 7AF,2022
2050000,2022-06-20,NW8 7RY,2022
375000,2022-03-30,RM3 7ST,2022
840000,2022-06-22,NW3 2HX,2022
450000,2022-05-31,W9 2AU,2022
695000,2022-06-30,HA4 8AN,2022
695000,2022-01-21,W9 1HR,2022
2307000,2022-06-30,WC2E 7AA,2022
475000,2022-06-23,W2 5NJ,2022
728000,2022-06-30,W9 3JT,2022
417000,2022-06-30,UB3 2QU,2022
425000,2022-07-04,W2 5PT,2022
605000,2022-06-24,NW6 4TA,2022
640000,2022-06-20,W1T 5LR,2022
1250000,2022-05-10,SW1E 6AL,2022
390000,2022-01-07,SW1V 4LR,2022
875000,2022-06-23,W1T 1PN,2022
400000,2022-01-17,SW1V 4LR,2022
815000,2022-07-01,SW1V 2BJ,2022
1550000,2022-06-30,NW3 7AU,2022
1120000,2022-06-09,W9 1DJ,2022
1375000,2022-03-03,W1H 7LE,2022
280000,2022-01-14,UB2 4UN,2022
357000,2022-02-14,E8 1LP,2022
390000,2022-01-21,NW10 2EF,2022
420000,2022-03-31,EC4V 3EH,2022
385000,2022-01-28,NW10 2EF,2022
270000,2022-04-29,HA2 0FJ,2022
345000,2022-03-04,N15 4EB,2022
375000,2022-01-28,E9 7PB,2022
125000,2022-02-25,TW5 0UY,2022
700000,2022-02-25,N4 2GP,2022
580000,2022-03-01,NW6 6AD,2022
445000,2022-04-28,TW4 6EN,2022
535000,2022-02-22,W3 8FU,2022
740000,2022-04-01,N4 2PT,2022
240000,2022-03-16,UB8 3LT,2022
335000,2022-03-16,HA4 9LY,2022
536000,2022-02-01,W3 8AA,2022
295000,2022-01-21,N22 6NU,2022
275000,2022-04-27,NW6 5TB,2022
375000,2022-03-25,N4 2AZ,2022
600000,2022-03-15,TW8 0HN,2022
135000,2022-02-24,N1 7GQ,2022
437500,2022-02-04,N22 8LY,2022
420000,2022-03-24,HA9 9BP,2022
495000,2022-01-26,N19 4NR,2022
224000,2022-01-28,TW3 2NE,2022
980000,2022-02-11,N5 1LN,2022
381000,2022-04-06,E17 4FF,2022
1150000,2022-04-01,E5 9NB,2022
1105000,2022-03-14,SW16 3DW,2022
760000,2022-03-24,SE13 5NF,2022
11200000,2022-04-28,W8 5PH,2022
1340000,2022-02-04,N19 3BA,2022
765000,2022-02-22,SE9 1XA,2022
834000,2022-04-08,N16 0RB,2022
1510000,2022-01-06,SW6 6LN,2022
960000,2022-02-21,SE15 3QF,2022
1100000,2022-03-18,N19 5JS,2022
544000,2022-04-14,SE6 4BX,2022
1175000,2022-01-05,SE22 0PE,2022
420000,2022-03-01,SE2 0NZ,2022
1440000,2022-03-11,SW11 1EN,2022
890000,2022-02-08,SE22 0AP,2022
585000,2022-04-01,SE18 2QN,2022
1250000,2022-01-10,N19 5NR,2022
660000,2022-04-06,SE13 6HT,2022
525000,2022-04-08,SE9 1DZ,2022
485000,2022-04-08,SE18 3PA,2022
3300000,2022-04-06,W2 3QE,2022
720000,2022-03-18,SW17 0HR,2022
5800000,2022-05-19,NW5 1PH,2022
1895000,2022-03-18,N19 4QQ,2022
2375000,2022-01-27,W14 0LA,2022
1425000,2022-03-02,N7 9RJ,2022
950000,2022-02-14,E5 0JE,2022
2600000,2022-02-16,N5 2SL,2022
1520000,2022-03-11,N16 8TB,2022
360000,2022-04-01,SE6 2PP,2022
1980000,2022-02-17,NW5 1PH,2022
2595000,2022-02-18,NW1 7NU,2022
530000,2022-03-01,SW16 5DR,2022
660000,2022-03-10,SE6 2BT,2022
475000,2022-03-03,HA3 6RA,2022
512500,2022-02-07,N3 1EX,2022
550000,2022-01-14,E5 0LY,2022
1300000,2022-02-21,W3 9AG,2022
600000,2022-04-13,E10 7HN,2022
370000,2022-02-24,E17 6HN,2022
313000,2022-04-04,HA0 1QY,2022
960000,2022-02-18,N16 0SG,2022
395000,2022-03-28,E14 9FN,2022
375000,2022-04-01,E17 6QZ,2022
475000,2022-03-25,EC2Y 8DJ,2022
470950,2022-03-08,NW10 3SD,2022
335000,2022-02-18,N12 9PP,2022
557500,2022-03-11,N6 5NH,2022
385000,2022-02-18,N17 6TN,2022
360000,2022-05-09,HA4 9NB,2022
430000,2022-02-11,E5 9GE,2022
192000,2022-02-03,N16 6BW,2022
375000,2022-04-22,N1 5RR,2022
575000,2022-03-09,N12 8QR,2022
345000,2022-01-28,N17 8FE,2022
700000,2022-03-17,NW6 6EB,2022
470000,2022-03-31,UB1 2EE,2022
530000,2022-05-06,TW3 2LH,2022
2500000,2022-04-27,HA6 2TJ,2022
225000,2022-03-18,UB9 6JF,2022
385000,2022-04-01,E17 4FF,2022
280000,2022-03-29,EN2 8DU,2022
514000,2022-03-04,W4 1SE,2022
365000,2022-02-25,KT3 3FP,2022
515000,2022-01-28,CR5 3LW,2022
294000,2022-03-30,BR5 1DT,2022
335000,2022-03-18,CR0 5HE,2022
645000,2022-02-25,CR5 3LW,2022
600000,2022-02-28,KT3 3FN,2022
463000,2022-04-06,TN16 3HR,2022
885000,2022-03-30,SM3 8DF,2022
400000,2022-03-24,CR0 5HE,2022
371000,2022-03-24,KT3 3FP,2022
500000,2022-04-19,CR0 1LU,2022
465000,2022-05-26,CR8 3DE,2022
635000,2022-04-29,CR5 3LW,2022
590000,2022-04-29,SE25 5HS,2022
599000,2022-05-10,CR5 3LW,2022
350000,2022-06-28,CR8 4AG,2022
440000,2022-06-17,CR2 6NJ,2022
435000,2022-06-17,CR2 6NJ,2022
430000,2022-06-22,CR8 4AG,2022
587500,2022-06-30,CR5 3LW,2022
895000,2022-05-27,BR3 3FH,2022
599950,2022-06-30,BR3 3FU,2022
1250000,2022-06-30,BR3 3FU,2022
620000,2022-06-29,BR3 3FH,2022
945000,2022-06-30,BR3 3FU,2022
600000,2022-06-29,BR3 3FH,2022
735000,2022-07-20,BR3 3FU,2022
940000,2022-06-10,BR3 3FH,2022
526000,2022-02-10,SW16 5TD,2022
1830000,2022-04-04,SW4 0LZ,2022
2100000,2022-02-24,N1 8HN,2022
825000,2022-02-21,SW6 7EF,2022
705000,2022-05-10,SE23 2EZ,2022
1800000,2022-03-01,NW1 7ET,2022
1820000,2022-04-26,NW1 9XL,2022
5850000,2022-02-14,W14 8JJ,2022
1175000,2022-02-25,SE13 5RE,2022
560000,2022-04-22,SW16 5XE,2022
2680000,2022-05-20,SW6 3RL,2022
840000,2022-02-07,SE5 8DG,2022
985000,2022-02-18,SW2 3TN,2022
1600000,2022-02-25,SW7 5AJ,2022
1475000,2022-02-14,E8 3EH,2022
895535,2022-03-18,SW6 7PX,2022
1075000,2022-01-20,SE13 7TR,2022
1807846,2022-03-23,SE13 7ED,2022
4525000,2022-01-28,SW3 2QN,2022
1175000,2022-03-28,SE12 8LU,2022
1432345,2022-04-01,SW12 8RB,2022
750000,2022-02-25,SE12 0TH,2022
5050000,2022-04-29,W2 5BZ,2022
6600000,2022-02-25,W8 5PU,2022
870000,2022-03-09,E9 6BA,2022
465000,2022-01-05,SE18 1HX,2022
1425000,2022-03-30,SW18 5QR,2022
1450000,2022-02-21,SW10 0SB,2022
1515000,2022-02-10,SW10 0SB,2022
630000,2022-03-04,SE6 2NS,2022
1300000,2022-04-29,SW18 1AP,2022
865000,2022-04-22,SE13 7PP,2022
800000,2022-03-31,SW15 4JZ,2022
477500,2022-03-11,N16 9BT,2022
410000,2022-04-07,N22 5AU,2022
435000,2022-02-11,E17 9ED,2022
460000,2022-02-07,E8 1BS,2022
425000,2022-04-04,UB9 6ET,2022
735000,2022-02-11,E14 9BU,2022
232000,2022-02-28,E11 3HZ,2022
335000,2022-04-28,UB5 5PS,2022
352000,2022-01-26,N17 6HD,2022
580000,2022-03-18,UB6 9AD,2022
400000,2022-03-25,N4 4DD,2022
390000,2022-03-01,E17 4FF,2022
560000,2022-05-20,UB10 9DL,2022
775000,2022-04-04,N5 1TL,2022
485000,2022-01-14,E3 4GJ,2022
460000,2022-02-17,W5 4DN,2022
635000,2022-02-25,NW7 2RL,2022
262000,2022-01-27,N9 9AT,2022
300000,2022-02-25,E4 7AE,2022
375000,2022-02-25,NW7 1QB,2022
985000,2022-04-29,E3 2TS,2022
425000,2022-04-29,E9 6QU,2022
182500,2022-03-14,E3 3EG,2022
300000,2022-05-11,N17 7DQ,2022
377000,2022-04-04,E1 2HL,2022
320000,2022-02-24,N11 3EA,2022
417000,2022-02-11,TW8 8FL,2022
412000,2022-03-25,EN5 5EL,2022
618000,2022-02-11,W5 4AB,2022
280000,2022-02-04,HA1 2AX,2022
2350000,2022-04-07,N1 7TW,2022
625000,2022-03-31,E2 8NG,2022
637250,2022-03-25,NW9 4FP,2022
580000,2022-03-22,E1 2FR,2022
360000,2022-03-11,W3 7TA,2022
1100000,2022-05-27,SW11 2PZ,2022
425000,2022-01-28,SE2 0NT,2022
410000,2022-08-22,SE18 1PB,2022
950000,2022-07-13,SW17 0AB,2022
297500,2022-03-25,W5 1BN,2022
679414,2022-03-29,E1 2FR,2022
667400,2022-03-25,N1 7GZ,2022
694000,2022-04-01,E1 2FR,2022
470000,2022-02-03,E1 2FQ,2022
470000,2022-03-25,E1 2FR,2022
563040,2022-03-31,E1 2FQ,2022
1340000,2022-08-19,E8 1DB,2022
752000,2022-05-03,SW9 8SE,2022
500000,2022-08-30,SE12 0PT,2022
530000,2022-02-21,E1 2FQ,2022
249600,2022-02-17,W5 1BL,2022
690000,2022-04-07,E1 2FR,2022
513400,2022-02-11,E14 9LY,2022
1450950,2022-08-26,SE15 4DZ,2022
499065,2022-03-04,E1 2FQ,2022
700000,2022-04-06,E1 2FR,2022
915000,2022-04-11,E14 9LY,2022
1050000,2022-04-29,N1 7TW,2022
514000,2022-03-16,E1 2FX,2022
182500,2022-02-08,E1 0BF,2022
2500000,2022-06-20,NW1 7NU,2022
930000,2022-04-11,SW16 5PF,2022
1300000,2022-02-18,NW5 2RB,2022
940000,2022-05-17,W12 9LF,2022
1550000,2022-01-21,SW12 8RD,2022
950000,2022-01-07,N7 7BG,2022
1315000,2022-03-11,SE10 8SX,2022
1250000,2022-02-09,SW18 2NW,2022
1425000,2022-02-11,E3 5RJ,2022
1000000,2022-01-14,SE23 3QH,2022
705000,2022-02-16,SE14 6RS,2022
500000,2022-05-13,SE6 1JG,2022
450000,2022-02-25,SE6 1JJ,2022
580000,2022-01-26,SE3 8QN,2022
1321500,2022-02-28,N16 0BA,2022
615000,2022-04-29,SE15 2BG,2022
568000,2022-04-08,SE6 2PP,2022
916600,2022-05-06,EN1 1BP,2022
550000,2022-02-15,SE27 0UP,2022
1150000,2022-04-01,W14 0JY,2022
1200000,2022-02-14,W6 8NR,2022
2679000,2022-04-06,NW3 7PN,2022
800000,2022-01-20,N4 2HP,2022
235000,2022-04-22,HA3 6EL,2022
565000,2022-03-21,UB9 6NL,2022
1350000,2022-03-21,N1 7GS,2022
547500,2022-02-04,E8 2JP,2022
507500,2022-03-18,W13 8JF,2022
193000,2022-04-08,EN1 4EW,2022
